request_id,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6
req_001141,150000,1,3,1,26,0,1,0,-2,0,0,12542,13724,12227,0,10463,12246,11691,174,9359,0,4068,8207
req_001142,60000,1,1,2,23,0,1,1,0,-2,0,28268,28751,27962,26602,0,26064,24612,1189,1921,7429,0,10191
req_001143,60000,2,3,1,25,2,2,2,2,3,2,37181,30059,38671,41821,35309,26437,427,476,1910,2926,4954,7790
req_001144,140000,2,2,2,26,0,0,0,0,0,-2,45578,39464,37177,37968,34200,0,13105,34643,25720,35545,15118,0
req_001145,210000,2,1,1,23,-2,0,0,-1,0,-1,0,103255,100868,83402,102436,88877,0,47856,61028,35277,79459,17523
req_001146,120000,1,2,2,27,-1,-1,-2,-1,0,0,44534,36728,0,38158,34249,44927,31522,23597,0,25194,27467,44038
req_001147,110000,1,3,1,29,0,1,1,1,2,2,39595,28995,41072,34824,35284,29581,36170,5230,8204,5402,1203,3299
req_001148,170000,1,1,2,28,0,2,0,2,-2,0,54735,60106,36963,64674,0,53452,28912,2077,27996,4953,0,35634
req_001149,40000,2,1,2,27,0,0,1,0,-2,0,17389,15456,17118,15227,0,14789,10401,9294,1816,13219,0,7152
req_001150,100000,1,1,2,28,0,-2,1,0,2,1,81760,0,72494,66351,55520,77847,46993,0,12276,37939,4235,284
req_001151,90000,1,1,1,25,0,1,0,0,-2,-2,25492,33001,22148,18723,0,0,22505,4710,5518,8683,0,0
req_001152,80000,2,2,2,28,0,-1,-1,-1,-1,-1,51389,60343,46965,52666,45743,41395,21784,33914,36720,25937,17531,28206
req_001153,190000,2,2,2,26,0,0,-2,0,0,0,95649,95227,0,101089,83190,126331,63007,13482,0,27679,65201,89932
req_001154,40000,2,2,2,28,0,1,2,0,1,2,19602,17350,25436,21043,21897,20258,14837,2,191,20353,3031,998
req_001155,110000,2,1,2,29,0,0,0,0,0,1,2808,3558,3270,2743,2800,3058,1825,1672,2338,825,907,64
req_001156,20000,2,1,2,24,0,-1,-1,0,-2,0,3375,3075,2841,3089,0,3184,2774,2466,2379,820,0,2135
req_001157,80000,2,2,1,25,0,-1,-1,0,0,0,28337,25841,20018,25851,23267,22344,15690,21197,11118,12550,12907,15031
req_001158,90000,2,2,2,25,-2,0,0,-1,-1,0,0,15287,17016,18141,17336,14167,0,3166,8256,6282,12550,6851
req_001159,40000,2,2,2,29,0,0,0,1,1,2,20562,25432,27942,17819,22769,22939,20345,4107,4555,1808,1715,2716
req_001160,140000,1,2,1,25,-2,-1,-1,0,0,0,0,11796,11794,11144,10640,10100,0,10342,7205,9555,6244,1452
req_001161,490000,2,2,1,29,-1,0,-2,-1,-1,-1,49132,53078,0,52184,60706,48445,46704,46347,0,44604,55175,32868
req_001162,90000,2,1,1,29,0,-2,0,-1,0,0,29811,0,27798,24283,26297,28665,26870,0,22817,7666,23750,21206
req_001163,160000,2,3,2,28,-1,-1,-1,0,0,0,51816,54466,36741,34386,47486,41947,19723,51147,25676,21068,33770,17374
req_001164,200000,2,1,2,26,-2,1,2,0,0,0,0,81584,88368,79191,73251,74470,0,743,5207,76749,70913,66710
req_001165,50000,1,3,2,24,0,0,0,0,0,1,5642,6938,6488,6516,5926,5692,4360,3974,5220,2232,4015,88
req_001166,140000,1,1,1,27,0,0,1,0,0,0,43826,42584,57788,45864,44080,43377,26295,37277,10102,23809,12591,29290
req_001167,70000,2,2,2,24,0,0,0,-1,-1,-1,8288,8651,7643,7192,6264,9485,2700,1896,6650,2623,4140,7469
req_001168,110000,2,2,2,25,0,-2,0,-2,0,-1,51973,0,37241,0,43971,38945,35192,0,12535,0,31835,11358
req_001169,110000,2,1,1,26,1,0,1,1,-2,0,65402,61509,81180,61612,0,85147,6770,23042,4635,546,0,30874
req_001170,280000,1,2,2,29,0,0,-1,0,0,-1,112281,118589,133907,116634,105607,105405,42323,92597,115641,95907,88651,102350
req_001171,90000,2,2,2,27,0,0,-2,0,1,0,19146,17379,0,19915,15740,19799,17032,4764,0,12680,1198,15160
req_001172,50000,1,1,2,28,-1,-1,0,-1,-1,-1,24111,18831,14006,22078,18255,21558,16519,12220,12278,16658,7507,10034
req_001173,50000,2,3,1,29,2,2,-2,2,2,2,36386,33527,0,30902,28409,32733,8122,29,0,2752,3569,437
req_001174,30000,1,2,2,23,0,-1,-1,-2,-1,-1,7859,6254,8171,0,7827,6534,5023,3600,6770,0,1859,3747
req_001175,130000,1,2,1,28,0,0,0,2,-2,0,20608,27298,20592,21839,0,17252,18942,11089,10796,78,0,10176
req_001176,230000,1,3,2,29,0,1,-2,1,1,2,38086,46248,0,26047,36164,30143,33083,5788,0,2862,2,1335
req_001177,140000,1,2,2,26,0,0,-2,0,0,1,68704,67928,0,62907,60915,54495,59314,38170,0,47817,28427,5960
req_001178,230000,2,2,1,29,0,0,-1,-1,-1,-1,35244,37763,27099,36054,33201,34734,11674,20805,12035,16831,24537,5888
req_001179,140000,2,3,1,28,-1,0,0,0,0,-2,1868,1722,1784,1485,1482,0,1763,1367,1057,1221,1286,0
req_001180,60000,2,2,2,23,0,1,0,-1,0,-1,17377,13276,12267,15534,17643,9383,9945,558,9342,9183,7650,7393
req_001181,100000,2,1,2,27,-1,-2,-1,-1,-2,-2,11692,0,10189,8612,0,0,5395,0,4735,3216,0,0
req_001182,50000,2,2,1,25,0,-1,0,0,0,-1,13850,13219,14378,12576,14170,11997,6655,9227,9947,7348,12473,11602
req_001183,420000,2,2,1,27,-1,-2,-1,-1,-1,-2,215275,0,254872,163964,150578,0,125827,0,218005,96801,61813,0
req_001184,110000,2,1,2,26,0,-2,2,0,0,0,75979,0,64880,70540,58417,68694,68428,0,2258,17987,45929,41466
req_001185,290000,2,2,2,26,0,-1,0,-1,-1,-1,120354,115397,115325,108831,99886,121822,90328,29191,29169,18319,69602,91810
req_001186,120000,2,3,1,24,0,0,0,0,1,1,75955,75928,81509,82384,89667,74718,61312,75511,10721,73530,225,20824
req_001187,150000,1,2,2,28,1,1,0,0,0,0,30735,25282,32025,35067,23362,28832,1026,869,24871,29510,2812,8623
req_001188,20000,2,2,1,24,1,2,2,2,3,2,10246,9575,8087,8303,10231,12449,316,298,328,819,155,413
req_001189,160000,2,1,1,26,-2,0,1,-1,-1,-1,0,28920,28838,31148,37207,35800,0,11310,5507,18386,8711,27875
req_001190,90000,2,2,1,29,1,1,0,-2,0,0,42021,29949,46382,0,36175,31467,3875,5835,17763,0,22736,12596
req_001191,130000,1,1,2,24,0,-1,-1,-1,-1,-1,18661,19310,17768,16371,12162,16491,3651,17330,13931,12373,2228,6003
req_001192,30000,1,2,2,24,0,-2,0,0,0,1,13744,0,10601,15432,14514,11838,11360,0,4742,12450,9074,500
req_001193,140000,2,2,2,28,-1,-1,-1,0,-2,-1,81868,105570,73067,84916,0,86185,49603,34219,43848,58172,0,74694
req_001194,270000,2,2,2,29,1,1,0,0,0,1,172370,172176,132176,138748,188968,162945,15867,5331,123336,133698,82587,9816
req_001195,40000,1,2,2,27,-1,-2,0,-1,0,0,19018,0,18382,16358,17246,16438,7298,0,6582,8709,4901,11849
req_001196,50000,2,2,2,28,0,0,0,-1,-1,0,31201,26827,20831,24211,18531,24762,19384,21206,4156,9699,15115,9022
req_001197,20000,2,2,1,27,-1,-1,0,-1,0,0,5130,4330,4751,4145,3898,4554,3364,3430,3692,3057,1355,3995
req_001198,400000,2,1,1,29,0,-1,0,0,1,1,68568,98245,94580,83782,83785,76935,52609,19889,78531,63553,1487,7014
req_001199,50000,2,2,2,23,-2,0,0,0,0,0,0,4412,3267,3916,3818,2901,0,1996,2930,2344,3565,683
req_001200,10000,1,1,2,24,2,3,2,2,2,2,3552,4555,4639,4389,3358,3897,863,1718,181,696,1104,398
req_001201,70000,1,2,2,25,0,-1,-1,-1,0,0,5140,5003,6460,5302,5628,4590,1516,4805,3056,2718,4086,4032
req_001202,70000,2,1,2,25,0,0,0,0,0,0,57967,54403,51180,56224,56810,61311,26593,41223,25615,12187,31238,17872
req_001203,40000,1,1,1,27,0,0,0,0,0,-1,4750,7323,5639,7350,4717,4166,3334,4759,2775,6059,2542,2754
req_001204,150000,2,1,1,26,0,0,0,-2,1,2,39143,43770,37824,0,41867,31752,27328,39678,28557,0,2611,1529
req_001205,80000,1,2,2,23,0,0,0,-1,0,1,36007,39810,35077,32255,35483,34303,30028,33739,23591,22261,23648,8197
req_001206,40000,1,1,2,28,0,0,0,0,1,1,5441,5798,6091,5104,4556,4763,2387,3190,3456,4400,25,112
req_001207,100000,1,2,2,29,-1,0,0,-1,-1,0,24923,21855,20313,20968,18853,19504,4942,18039,15111,16294,7895,7556
req_001208,40000,2,2,1,28,-1,0,0,0,1,-2,4603,5526,4554,4244,5131,0,2776,5074,4206,1563,336,0
req_001209,290000,1,3,2,28,0,-1,-2,0,0,0,15747,21389,0,19042,20488,17924,12954,9130,0,5303,17262,8783
req_001210,150000,1,2,1,25,0,-1,-1,-2,0,0,58800,54867,51782,0,59370,53722,10764,30599,23941,0,49558,47126
req_001211,380000,2,1,2,26,1,0,0,0,0,0,107372,95504,81199,77577,98180,89545,4021,55644,35680,49879,84040,54025
req_001212,150000,1,1,2,28,-1,0,1,1,0,0,67891,56169,39688,56149,55220,56251,29072,51418,3375,590,12489,32826
req_001213,130000,2,2,1,28,0,1,0,1,0,0,13201,11262,12467,14412,12532,10970,8199,710,9826,4154,8438,8264
req_001214,270000,2,3,2,29,-1,0,0,-1,-1,-1,110921,125639,118181,106880,93321,105466,96006,97595,80548,59272,68331,88579
req_001215,170000,2,2,2,28,-1,0,1,-2,3,-2,41110,34563,50762,0,32690,0,24276,20049,529,0,8756,0
req_001216,250000,2,2,2,27,1,0,-2,0,0,-1,75855,56163,0,64992,73008,63655,6728,20343,0,61586,66271,28495
req_001217,300000,1,2,2,25,-1,-2,0,0,0,0,142328,0,212562,209912,134971,173049,6395,0,90231,188936,44599,112269
req_001218,40000,1,3,1,23,-2,0,-1,0,0,1,0,9517,9242,8753,9792,8476,0,4308,5132,8358,8223,45
req_001219,50000,2,1,2,25,1,0,0,-1,-1,-1,12893,11145,11279,13257,12154,9507,2095,4871,5117,9925,10402,9335
req_001220,130000,2,2,2,28,0,0,-2,-2,1,1,60742,60007,0,0,61437,56404,57691,46668,0,0,5290,18392
req_001221,110000,2,2,1,24,0,1,0,0,-1,-1,27871,40928,20706,43369,27065,32706,22641,2221,12107,32774,23478,25416
req_001222,200000,1,2,2,29,0,0,0,0,0,0,27032,27465,31970,31285,28140,24408,26169,22889,5420,7069,18282,4751
req_001223,110000,2,1,1,29,0,-2,0,1,1,0,26568,0,31996,32514,34579,25856,25103,0,16699,371,153,22634
req_001224,100000,2,2,1,28,0,-1,-1,0,0,0,47082,43003,42007,41004,32977,40973,36944,41563,27986,16557,7817,33055
req_001225,140000,2,1,1,25,0,1,0,0,0,-1,46325,90592,73482,70812,70183,72352,43170,18455,56391,36354,61007,56798
req_001226,40000,1,2,3,26,0,0,-2,-1,-1,0,6288,4657,0,7281,8109,5713,6211,2370,0,1226,5331,3731
req_001227,120000,2,2,2,24,0,0,0,0,0,1,37198,44966,39418,35519,41779,47756,30546,16919,21410,31821,24800,717
req_001228,130000,2,2,1,28,-1,-1,-1,-1,0,0,7871,10705,11412,10328,10633,10511,3806,9855,9569,8725,2229,6972
req_001229,130000,1,1,2,26,0,1,0,1,0,0,49601,44319,46124,42623,30930,34969,22938,6352,24431,801,12894,14787
req_001230,90000,2,3,2,26,-1,-2,-1,-1,0,0,42806,0,40345,38048,31684,32210,28319,0,24927,7360,16097,14275
req_001231,160000,2,1,2,29,1,0,-1,-1,-1,-1,120816,64139,89987,118290,98875,82621,5246,43832,72900,98669,26487,40378
req_001232,10000,2,2,2,25,0,1,1,0,0,0,1239,1327,1096,1253,973,1362,172,42,88,512,696,986
req_001233,30000,1,2,1,28,0,1,0,0,1,2,6655,5612,5177,4240,6315,5670,5022,570,1853,1352,376,111
req_001234,320000,2,1,2,25,1,0,-2,-1,-2,-1,96084,109908,0,94489,0,104315,2504,69705,0,16538,0,64005
req_001235,20000,2,2,2,25,0,-2,0,0,0,-2,3657,0,5010,3575,3290,0,1173,0,2265,2579,1700,0
req_001236,150000,1,2,1,27,1,0,0,-2,0,0,76500,63523,86025,0,71009,62861,247,53325,70200,0,43671,51793
req_001237,70000,2,3,1,28,-1,0,-2,0,0,-1,34907,30924,0,35899,30887,22246,13760,20386,0,17196,19755,14357
req_001238,70000,1,2,2,26,-1,-1,0,-1,0,0,30390,28808,28213,26143,32566,30196,10386,15302,22300,10641,12557,23620
req_001239,190000,1,1,1,29,0,-1,-1,-2,0,0,34524,36284,37447,0,34113,28461,19827,20429,28015,0,21931,19548
req_001240,140000,1,1,2,26,0,0,0,0,0,0,45753,28383,31343,40595,38238,27922,23880,21962,13496,35105,29833,18441
req_001241,70000,1,2,2,27,0,0,0,-1,-1,0,49065,40076,34042,37758,43331,37936,32343,23541,15296,27259,27843,17154
req_001242,100000,2,3,2,29,0,0,0,0,0,-2,17196,23761,18223,25312,18638,0,9523,10029,12791,23124,12084,0
req_001243,70000,2,1,1,27,0,-1,0,0,0,0,33507,30655,32839,37334,21798,27103,8237,24097,23764,25665,10239,20888
req_001244,40000,1,3,1,26,0,-2,2,3,2,3,3054,0,3496,3028,3506,2250,2510,0,82,499,571,18
req_001245,70000,1,2,2,25,0,0,0,0,0,-2,22180,24682,18117,22618,20412,0,7889,10769,8132,17221,6079,0
req_001246,180000,2,1,2,29,0,0,0,0,0,-1,32856,46558,35024,52396,48871,33002,25587,28693,25017,36755,10007,32150
req_001247,360000,2,4,1,29,0,0,1,0,0,0,143123,124348,96935,163806,133749,118326,19180,83796,12701,61817,102833,89754
req_001248,120000,1,2,2,21,1,1,0,0,-1,0,100881,113341,113608,116299,115853,110138,353,47611,52037,15550,55565,65214
req_001249,30000,2,1,1,27,-1,0,0,0,0,2,11188,8486,10802,9446,10264,8174,3851,4021,8728,4008,7298,839
req_001250,100000,1,1,1,24,0,-2,2,1,1,1,39065,0,45121,39649,37036,36001,9284,0,7789,3357,677,2990
req_001251,100000,2,2,2,29,-2,0,0,0,2,2,0,22930,19024,16551,20606,16707,0,22057,5976,11737,193,59
req_001252,60000,2,1,1,28,-1,-1,0,0,-1,-1,6534,6430,7611,7080,6058,5737,845,689,5472,4849,4653,2725
req_001253,100000,1,2,1,25,2,1,1,1,1,2,37473,40838,39199,29365,39921,29715,5261,6526,4845,626,14722,4817
req_001254,160000,2,2,2,28,0,-2,0,0,0,-1,25831,0,32332,29742,30854,28688,10526,0,27542,9400,15096,10200
req_001255,160000,1,3,2,29,-1,0,0,0,-2,1,48634,48245,55049,58761,0,42832,23118,36005,34322,29460,0,1319
req_001256,210000,2,2,1,23,-1,-2,-1,-1,-1,-1,52397,0,54769,63441,43767,44762,46455,0,13346,27173,23644,14862
req_001257,40000,2,3,2,28,0,2,1,-2,2,1,21150,16698,15157,0,19505,13430,10819,1145,461,0,2413,560
req_001258,100000,2,2,1,27,1,1,2,1,1,3,66906,54330,68959,73342,54354,61828,3198,7167,3037,8519,1856,223
req_001259,290000,1,1,1,24,-1,0,2,3,2,0,134911,182943,140415,103948,157015,106472,27788,141339,15422,2887,44087,60913
req_001260,60000,2,3,2,23,-2,1,1,2,2,2,0,2105,1775,1517,1911,1701,0,169,149,174,226,190
req_001261,100000,1,2,1,24,-1,0,0,0,-1,-1,16906,17341,21123,19101,17970,15882,10180,6452,9884,11044,10589,10903
req_001262,100000,2,3,2,29,1,1,1,-2,0,-2,36674,42056,37206,0,44633,0,2358,8030,13721,0,34087,0
req_001263,90000,2,1,2,24,0,2,0,0,0,0,27589,25525,21805,34639,22666,18629,8137,117,15750,29541,15892,8284
req_001264,380000,2,2,1,25,1,0,0,-2,0,0,92072,107464,76900,0,62520,87531,6949,66994,69445,0,22877,35750
req_001265,70000,1,3,2,22,0,0,0,1,0,0,11334,12637,13967,13448,11659,10484,10657,5339,8481,1829,5847,9591
req_001266,140000,1,2,2,25,-2,1,0,0,0,0,0,30761,37630,47375,35116,38405,0,1565,25231,14497,22492,27470
req_001267,270000,2,3,1,27,-1,-1,-1,-1,-1,-1,94202,78093,85230,82935,90764,74470,40314,22334,82853,58664,57149,16974
req_001268,40000,2,3,2,28,-2,2,3,2,2,0,0,11791,11916,12233,9741,10830,0,847,625,96,191,4649
req_001269,70000,2,2,1,21,-2,1,1,-2,-2,0,0,4757,5796,0,0,5176,0,1,378,0,0,2233
req_001270,80000,1,2,2,28,-2,0,0,-1,0,0,0,437,426,417,446,326,0,178,210,191,259,71
req_001271,70000,2,2,1,27,0,-2,-1,-1,-1,-2,18822,0,14531,22341,26007,0,14906,0,10776,11655,16985,0
req_001272,220000,1,1,2,24,0,-1,-2,-1,-1,-1,134627,120644,0,123159,105109,97998,48335,116535,0,65853,94744,68809
req_001273,110000,1,1,2,29,0,1,0,2,0,-2,21459,20039,20978,24668,22808,0,13184,94,14349,45,9610,0
req_001274,260000,2,2,2,28,0,0,-1,0,0,0,69780,71932,93848,85661,54735,73716,55327,50607,89629,78090,52114,70890
req_001275,140000,2,2,2,24,-1,-1,-1,-1,-1,-1,91393,96796,95392,97595,84188,90565,71061,68805,28761,92875,45589,58437
req_001276,200000,2,1,1,27,0,0,-2,-1,-1,-1,35399,51151,0,44201,45973,40337,30502,45645,0,16653,36256,31231
req_001277,240000,2,1,1,28,1,0,0,0,-1,-1,176110,185276,165205,212157,114376,162977,18286,24654,114638,99039,60944,132887
req_001278,180000,1,2,2,25,0,0,-1,-1,0,0,140668,154477,123138,117743,119368,102746,85070,39430,27675,64091,63272,80593
req_001279,130000,1,1,1,29,0,0,0,1,1,0,47801,51521,48431,42167,44331,35773,39867,41523,28670,4750,317,12230
req_001280,80000,1,1,2,24,-1,-1,-1,-1,0,-1,32961,36725,33449,29724,35261,27582,29660,19486,27085,26718,21723,22715
req_001281,70000,2,2,1,26,0,0,0,0,0,0,15090,16000,19986,17048,15567,17497,5028,6438,16984,8165,10293,1019
req_001282,280000,2,4,2,29,0,0,0,0,1,0,243206,201236,169868,176191,189570,151277,225466,146005,82397,96826,12593,89366
req_001283,50000,2,2,2,27,-1,0,0,0,0,0,16187,18365,18333,12539,17240,13883,14052,6531,12082,6687,14326,11702
req_001284,130000,1,2,2,29,1,3,2,3,2,0,92031,87370,92755,78748,68422,93579,321,1786,1289,5510,10085,78558
req_001285,90000,2,2,1,24,0,0,-1,0,0,0,66037,79840,66200,65476,64001,61933,43187,34277,62717,57820,20972,36652
req_001286,20000,1,1,2,28,-1,0,0,0,0,1,7061,8197,8357,6761,7097,8111,1278,3860,7603,5564,2483,1782
req_001287,90000,1,2,1,27,0,0,0,-1,0,-2,32098,33262,28214,28686,27705,0,14625,25245,24856,9418,21683,0
req_001288,130000,2,2,1,28,-1,-1,-1,-1,-1,-1,18269,20760,16959,19386,17472,18281,9715,15369,6391,18363,14541,16108
req_001289,300000,1,2,1,26,0,0,1,1,0,1,157487,167554,172040,152320,138526,182137,155067,107578,23423,3574,99969,40403
req_001290,50000,2,3,1,28,0,0,0,0,0,0,13180,14894,17876,20089,13780,14545,10107,4403,6316,16608,11360,7632
req_001291,50000,1,2,2,29,0,-2,0,0,1,2,3694,0,4536,3171,4530,3641,2134,0,1893,1464,187,5
req_001292,70000,1,2,2,29,0,0,0,0,-2,-1,23464,27980,23548,20372,0,28423,11971,6725,18443,19357,0,16683
req_001293,70000,2,1,1,29,0,-1,-1,-1,-1,0,29302,28994,23580,23949,23793,24897,27877,16232,11626,21836,22359,17026
req_001294,110000,2,2,2,26,1,-2,0,0,0,0,67365,0,55079,57535,73059,68364,8169,0,37951,44202,27752,60204
req_001295,150000,2,1,1,26,0,0,0,-1,-1,-1,90967,58487,72931,87049,65988,73343,85249,50057,48074,13725,18304,42636
req_001296,330000,2,1,2,28,0,0,0,0,-2,-1,165793,134055,129895,110182,0,138800,95059,127043,75369,16461,0,71386
req_001297,180000,1,2,1,23,0,-2,0,0,-1,0,64282,0,66338,59235,60085,66214,36053,0,56765,27383,51328,34082
req_001298,260000,2,2,1,26,1,-2,0,0,-1,-1,189145,0,242441,221289,161450,216231,25030,0,138386,61388,50117,131665
req_001299,120000,1,2,1,27,0,0,0,1,1,2,40937,38556,37144,30885,36775,31681,29092,3759,27954,2086,12,1083
req_001300,40000,1,1,1,27,-2,0,1,0,0,2,0,16276,18002,16951,20394,21990,0,7790,1048,12884,3979,1139
req_001301,100000,2,3,2,26,3,1,1,-2,0,-1,35897,41149,41986,0,42611,39496,1960,821,1264,0,20333,5741
req_001302,100000,2,2,1,26,0,0,-1,-1,-1,-1,15630,15875,12390,16024,15642,14992,12501,12944,1680,9761,12333,8536
req_001303,160000,2,2,2,29,3,2,1,0,0,0,78125,90064,103468,87754,73580,96374,6425,4388,8567,24575,66906,71799
req_001304,100000,2,1,1,26,0,0,0,-1,-1,-1,15108,17322,16254,12783,13725,12694,11881,8582,7103,10876,4613,8104
req_001305,50000,2,2,2,29,-2,1,1,1,2,2,0,31824,36367,31046,31015,24311,0,8926,8536,3572,1270,3262
req_001306,10000,2,2,1,29,-1,-1,0,0,-2,2,5893,5710,5089,5974,0,4200,3957,1759,4470,2356,0,617
req_001307,50000,2,1,2,28,0,0,-1,0,0,-1,24200,34042,26454,21693,29471,25949,7924,6613,17703,11920,7692,15682
req_001308,210000,2,2,1,29,0,0,0,-1,-1,0,96690,102232,101298,116055,94334,103390,9730,82897,41697,87248,33799,62559
req_001309,80000,2,1,1,27,0,0,-1,-1,-1,0,5964,8082,10061,9032,6137,7959,1260,2979,5234,6261,4931,3577
req_001310,60000,2,3,1,27,-1,-1,0,-1,-1,0,3326,2777,3349,4265,3880,4156,1550,2571,2741,2537,3399,794
req_001311,170000,2,1,2,25,-1,-2,-1,-1,-1,-1,107172,0,75469,76722,88435,79262,90717,0,65325,68699,19664,31868
req_001312,130000,2,4,2,26,1,-2,-2,0,0,0,38791,0,0,34005,30655,31457,3275,0,0,8735,21981,15750
req_001313,300000,2,1,2,26,0,0,-1,-1,-1,-2,93326,97384,86164,71524,99737,0,62712,75849,66886,27115,45516,0
req_001314,260000,2,1,1,25,-1,-2,-1,-1,-1,-1,187172,0,155428,122002,136815,124775,128926,0,136566,38325,46669,74141
req_001315,170000,2,1,3,23,0,0,0,0,0,0,55588,53139,44330,35905,37952,39485,42198,28777,26187,14450,18860,28235
req_001316,180000,1,2,1,28,0,0,0,0,0,-2,97160,100909,118476,108871,116121,0,12584,62932,69762,39479,114846,0
req_001317,80000,1,3,1,28,-2,2,1,2,2,1,0,28798,26247,24877,21676,24583,0,1373,3040,14,417,1859
req_001318,90000,2,1,2,28,-1,-1,-1,-1,-1,-1,48390,65535,59301,38145,40667,60858,28782,27859,56838,31876,7969,47080
req_001319,20000,2,1,1,27,-2,2,0,-2,0,2,0,3966,3825,0,4302,4656,0,7,2063,0,1362,1216
req_001320,170000,2,4,1,25,-1,0,0,-1,0,0,41372,28987,38925,42815,26059,32290,34440,19503,25867,6398,20193,24071
req_001321,270000,1,2,1,28,-1,-1,0,0,0,0,64049,83422,64975,57000,73411,65131,51591,80535,25807,34939,65818,37613
req_001322,110000,1,2,2,28,0,0,-1,-1,-2,-1,56846,75344,61341,75824,0,64898,5611,67538,20552,52019,0,51979
req_001323,30000,2,1,2,29,2,1,0,0,0,0,22339,20282,18282,19564,25503,20120,3196,2924,14593,13435,5190,16420
req_001324,130000,1,2,1,29,0,1,2,2,1,2,35406,28706,26075,26266,25192,25529,13168,4109,1603,1417,672,1981
req_001325,370000,2,2,2,26,0,0,0,0,0,0,125257,131013,117133,101712,92476,94881,87161,92393,27022,61754,62671,22778
req_001326,50000,1,3,1,29,0,0,-1,-1,0,0,13021,12567,13384,9660,13756,11930,11008,6621,7942,8065,5884,7719
req_001327,160000,2,1,2,29,0,-2,0,0,-1,0,12914,0,19919,13964,16992,13828,5706,0,10495,12105,14777,7058
req_001328,90000,1,3,2,29,0,0,1,2,1,0,9810,9156,9837,6438,10584,6917,6769,3614,595,1203,652,6716
req_001329,40000,2,1,2,25,1,0,0,-1,0,2,11368,13228,9204,11759,12803,12087,1359,12511,6230,8418,8566,156
req_001330,120000,2,2,2,27,0,0,0,0,0,0,28094,36305,28700,29613,41888,39612,5093,10783,18732,13135,21469,18697
req_001331,370000,1,2,2,29,0,0,0,-1,-1,-1,46088,45915,45810,42860,45837,50145,17906,34672,28649,34411,35380,21891
req_001332,120000,2,2,1,23,1,1,1,1,-2,0,113264,102370,106378,93438,0,118711,8332,6343,2231,14935,0,95218
req_001333,100000,2,2,2,24,-1,0,0,0,0,0,46695,39766,52820,63450,45609,50667,35174,23164,48416,35762,8493,37567
req_001334,200000,1,1,1,23,1,-2,0,2,0,2,78192,0,103162,66513,78559,66110,7426,0,44564,1730,32179,1349
req_001335,50000,1,1,1,22,-1,0,0,-2,-1,-1,2737,2833,3013,0,2689,2625,2095,1674,1777,0,820,1199
req_001336,90000,2,3,2,23,-2,0,0,0,0,0,0,27290,24680,30218,25803,23925,0,8680,17626,26628,12164,15360
req_001337,100000,2,2,2,27,0,-1,0,0,0,0,42865,43158,36916,42612,36219,41021,32482,42407,22653,36259,11188,17142
req_001338,80000,2,2,2,28,-2,1,2,1,1,0,0,52462,46626,41604,37595,43895,0,12353,12393,6247,17818,8477
req_001339,50000,1,1,1,29,1,0,2,1,1,0,24505,32505,31028,32088,28679,31972,5560,2752,3279,2808,861,14338
req_001340,50000,1,2,2,23,0,0,0,0,0,0,9801,11906,9376,8731,9174,8309,5663,10787,5786,5127,5962,5823
req_001341,70000,1,1,1,27,1,0,2,1,0,0,55539,63126,62217,54569,71722,52835,4404,41876,9117,1166,18434,38609
req_001342,20000,2,3,2,29,0,0,0,1,2,2,8793,6693,7923,8104,8127,7386,5470,3733,7250,2126,1001,1821
req_001343,110000,2,1,1,25,0,0,-2,0,-2,-1,27551,28638,0,30499,0,32971,23378,20896,0,16125,0,30396
req_001344,520000,2,1,2,27,0,-1,0,0,0,0,380006,284973,347130,294018,380200,317764,251690,217259,236680,150598,140330,110180
req_001345,190000,2,2,1,22,0,-2,-2,-2,0,0,87152,0,0,0,106864,92831,71483,0,0,0,67855,37145
req_001346,130000,1,2,2,28,-1,-1,-1,-1,0,0,33369,44134,43128,47365,44992,37369,30124,39859,27550,34691,18035,21227
req_001347,40000,1,3,2,25,0,0,0,0,0,0,20661,17571,18630,20424,22380,17753,14084,8337,5423,19619,14756,14945
req_001348,90000,1,1,1,27,0,0,-2,0,-2,-1,27034,28353,0,24722,0,26133,25632,22329,0,5658,0,12564
req_001349,180000,1,1,2,27,0,0,-2,0,-1,0,113014,126226,0,107710,136848,102147,40796,118116,0,90359,53359,80477
req_001350,50000,2,2,1,28,1,1,0,1,-2,1,25240,22375,16328,20861,0,25463,351,101,6472,409,0,2873
req_001351,80000,2,1,2,26,0,-2,0,-2,-2,0,2847,0,2661,0,0,2559,1468,0,1293,0,0,1069
req_001352,80000,2,1,2,29,-1,0,0,0,-2,-2,35463,47693,43552,29984,0,0,25821,45382,32689,16925,0,0
req_001353,50000,2,1,1,26,-1,-2,0,0,0,1,25528,0,28449,20709,22484,15559,12117,0,11986,19629,19742,896
req_001354,90000,2,3,1,28,2,2,2,-2,1,2,26677,21987,24436,0,29885,24928,9384,6294,3261,0,1595,267
req_001355,120000,2,2,2,26,0,-1,-2,0,-1,-1,43176,45642,0,43217,35543,36594,34858,14337,0,27745,30955,33826
